BS_x,BS_y,BS_z,tdoa,UE_x,UE_y,UE_z,timestamp
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,37
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,37
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,38
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,38
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,38
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,38
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,39
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,39
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,39
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,39
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,40
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,40
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,40
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,40
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,41
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,41
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,41
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,41
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,42
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,42
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,42
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,42
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,43
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,43
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,43
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,43
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,44
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,44
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,44
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,44
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,45
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,45
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,45
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,45
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,46
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,46
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,46
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,46
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,47
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,47
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,47
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,47
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,48
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,48
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,48
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,48
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,49
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,49
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,49
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,49
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,50
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,50
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,50
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,50
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,51
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,51
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,51
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,51
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,52
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,52
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,52
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,52
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,53
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,53
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,53
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,53
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,54
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,54
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,54
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,54
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,55
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,55
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,55
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,55
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,56
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,56
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,56
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,56
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,57
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,57
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,57
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,57
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,58
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,58
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,58
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,58
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,59
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,59
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,59
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,59
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,60
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,60
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,60
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,60
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,61
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,61
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,61
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,61
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,62
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,62
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,62
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,62
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,63
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,63
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,63
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,63
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,64
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,64
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,64
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,64
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,65
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,65
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,65
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,65
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,66
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,66
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,66
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,66
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,67
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,67
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,67
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,67
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,68
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,68
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,68
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,68
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,69
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,69
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,69
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,69
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,70
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,70
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,70
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,70
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,71
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,71
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,71
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,71
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,72
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,72
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,72
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,72
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,73
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,73
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,73
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,73
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,74
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,74
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,74
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,74
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,75
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,75
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,75
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,75
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,76
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,76
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,76
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,76
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,77
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,77
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,77
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,77
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,78
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,78
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,78
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,78
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,79
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,79
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,79
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,79
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,80
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,80
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,80
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,80
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,81
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,81
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,81
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,81
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,82
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,82
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,82
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,82
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,83
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,83
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,83
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,83
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,84
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,84
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,84
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,84
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,85
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,85
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,85
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,85
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,86
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,86
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,86
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,86
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,87
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,87
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,87
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,87
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,88
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,88
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,88
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,88
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,89
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,89
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,89
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,89
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,90
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,90
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,90
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,90
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,91
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,91
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,91
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,91
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,92
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,92
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,92
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,92
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,93
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,93
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,93
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,93
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,94
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,94
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,94
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,94
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,95
40.2379990688994,-70.7255594416766,10.2741425507982,0,0,0,0,95
-60.183407198668,66.5376981014923,17.614268951847,0,0,0,0,95
-86.3069877741311,-62.3893197039516,13.7551741813669,19.5177381510417,0,0,0,95
67.5321621833641,66.9823498991332,17.6141911773178,NaN,0,0,0,96
